"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"América do Sul";"Chile";"Rio Grande do Norte";"Maio";"1"
"América do Sul";"Chile";"Rio Grande do Norte";"Junho";"1"
"América do Sul";"Chile";"Rio Grande do Norte";"Julho";"0"
"América do Sul";"Chile";"Rio Grande do Norte";"Agosto";"0"
"América do Sul";"Chile";"Rio Grande do Norte";"Setembro";"0"
"América do Sul";"Chile";"Rio Grande do Norte";"Outubro";"0"
"América do Sul";"Chile";"Rio Grande do Norte";"Novembro";"0"
"América do Sul";"Chile";"Rio Grande do Norte";"Dezembro";"2"
"América do Sul";"Chile";"Rio Grande do Sul";"Janeiro";"2.254"
"América do Sul";"Chile";"Rio Grande do Sul";"Fevereiro";"1.444"
"América do Sul";"Chile";"Rio Grande do Sul";"Março";"549"
"América do Sul";"Chile";"Rio Grande do Sul";"Abril";"470"
"América do Sul";"Chile";"Rio Grande do Sul";"Maio";"158"
"América do Sul";"Chile";"Rio Grande do Sul";"Junho";"151"
"América do Sul";"Chile";"Rio Grande do Sul";"Julho";"246"
"América do Sul";"Chile";"Rio Grande do Sul";"Agosto";"205"
"América do Sul";"Chile";"Rio Grande do Sul";"Setembro";"226"
"América do Sul";"Chile";"Rio Grande do Sul";"Outubro";"211"
"América do Sul";"Chile";"Rio Grande do Sul";"Novembro";"303"
"América do Sul";"Chile";"Rio Grande do Sul";"Dezembro";"528"
"América do Sul";"Chile";"Roraima";"Janeiro";"6"
"América do Sul";"Chile";"Roraima";"Fevereiro";"6"
"América do Sul";"Chile";"Roraima";"Março";"6"
"América do Sul";"Chile";"Roraima";"Abril";"8"
"América do Sul";"Chile";"Roraima";"Maio";"7"
"América do Sul";"Chile";"Roraima";"Junho";"7"
"América do Sul";"Chile";"Roraima";"Julho";"9"
"América do Sul";"Chile";"Roraima";"Agosto";"13"
"América do Sul";"Chile";"Roraima";"Setembro";"11"
"América do Sul";"Chile";"Roraima";"Outubro";"13"
"América do Sul";"Chile";"Roraima";"Novembro";"15"
"América do Sul";"Chile";"Roraima";"Dezembro";"15"
"América do Sul";"Chile";"Santa Catarina";"Janeiro";"4.483"
"América do Sul";"Chile";"Santa Catarina";"Fevereiro";"4.073"
"América do Sul";"Chile";"Santa Catarina";"Março";"1.970"
"América do Sul";"Chile";"Santa Catarina";"Abril";"796"
"América do Sul";"Chile";"Santa Catarina";"Maio";"265"
"América do Sul";"Chile";"Santa Catarina";"Junho";"0"
"América do Sul";"Chile";"Santa Catarina";"Julho";"248"
"América do Sul";"Chile";"Santa Catarina";"Agosto";"188"
"América do Sul";"Chile";"Santa Catarina";"Setembro";"391"
"América do Sul";"Chile";"Santa Catarina";"Outubro";"425"
"América do Sul";"Chile";"Santa Catarina";"Novembro";"618"
"América do Sul";"Chile";"Santa Catarina";"Dezembro";"4.172"
"América do Sul";"Chile";"São Paulo";"Janeiro";"14.390"
"América do Sul";"Chile";"São Paulo";"Fevereiro";"16.085"
"América do Sul";"Chile";"São Paulo";"Março";"16.721"
"América do Sul";"Chile";"São Paulo";"Abril";"14.372"
"América do Sul";"Chile";"São Paulo";"Maio";"13.346"
"América do Sul";"Chile";"São Paulo";"Junho";"12.794"
"América do Sul";"Chile";"São Paulo";"Julho";"15.890"
"América do Sul";"Chile";"São Paulo";"Agosto";"14.176"
"América do Sul";"Chile";"São Paulo";"Setembro";"13.845"
"América do Sul";"Chile";"São Paulo";"Outubro";"14.452"
"América do Sul";"Chile";"São Paulo";"Novembro";"14.976"
"América do Sul";"Chile";"São Paulo";"Dezembro";"16.358"
"América do Sul";"Chile";"Outras Unidades da Federação";"Janeiro";"9"
"América do Sul";"Chile";"Outras Unidades da Federação";"Fevereiro";"4"
"América do Sul";"Chile";"Outras Unidades da Federação";"Março";"4"
"América do Sul";"Chile";"Outras Unidades da Federação";"Abril";"5"
"América do Sul";"Chile";"Outras Unidades da Federação";"Maio";"5"
"América do Sul";"Chile";"Outras Unidades da Federação";"Junho";"5"
"América do Sul";"Chile";"Outras Unidades da Federação";"Julho";"7"
"América do Sul";"Chile";"Outras Unidades da Federação";"Agosto";"5"
"América do Sul";"Chile";"Outras Unidades da Federação";"Setembro";"5"
"América do Sul";"Chile";"Outras Unidades da Federação";"Outubro";"6"
"América do Sul";"Chile";"Outras Unidades da Federação";"Novembro";"6"
"América do Sul";"Chile";"Outras Unidades da Federação";"Dezembro";"8"
"América do Sul";"Colômbia";"Acre";"Janeiro";"32"
"América do Sul";"Colômbia";"Acre";"Fevereiro";"27"
"América do Sul";"Colômbia";"Acre";"Março";"19"
"América do Sul";"Colômbia";"Acre";"Abril";"26"
"América do Sul";"Colômbia";"Acre";"Maio";"18"
"América do Sul";"Colômbia";"Acre";"Junho";"20"
"América do Sul";"Colômbia";"Acre";"Julho";"38"
"América do Sul";"Colômbia";"Acre";"Agosto";"28"
"América do Sul";"Colômbia";"Acre";"Setembro";"22"
"América do Sul";"Colômbia";"Acre";"Outubro";"25"
"América do Sul";"Colômbia";"Acre";"Novembro";"23"
"América do Sul";"Colômbia";"Acre";"Dezembro";"36"
"América do Sul";"Colômbia";"Amapá";"Janeiro";"9"
"América do Sul";"Colômbia";"Amapá";"Fevereiro";"3"
"América do Sul";"Colômbia";"Amapá";"Março";"1"
"América do Sul";"Colômbia";"Amapá";"Abril";"6"
"América do Sul";"Colômbia";"Amapá";"Maio";"6"
"América do Sul";"Colômbia";"Amapá";"Junho";"6"
"América do Sul";"Colômbia";"Amapá";"Julho";"8"
"América do Sul";"Colômbia";"Amapá";"Agosto";"9"
"América do Sul";"Colômbia";"Amapá";"Setembro";"3"
"América do Sul";"Colômbia";"Amapá";"Outubro";"11"
"América do Sul";"Colômbia";"Amapá";"Novembro";"7"
"América do Sul";"Colômbia";"Amapá";"Dezembro";"13"
"América do Sul";"Colômbia";"Amazonas";"Janeiro";"465"
"América do Sul";"Colômbia";"Amazonas";"Fevereiro";"430"
"América do Sul";"Colômbia";"Amazonas";"Março";"336"
"América do Sul";"Colômbia";"Amazonas";"Abril";"366"
"América do Sul";"Colômbia";"Amazonas";"Maio";"366"
"América do Sul";"Colômbia";"Amazonas";"Junho";"344"
"América do Sul";"Colômbia";"Amazonas";"Julho";"416"
"América do Sul";"Colômbia";"Amazonas";"Agosto";"382"
"América do Sul";"Colômbia";"Amazonas";"Setembro";"340"
"América do Sul";"Colômbia";"Amazonas";"Outubro";"328"
"América do Sul";"Colômbia";"Amazonas";"Novembro";"318"
"América do Sul";"Colômbia";"Amazonas";"Dezembro";"326"
"América do Sul";"Colômbia";"Bahia";"Janeiro";"34"
"América do Sul";"Colômbia";"Bahia";"Fevereiro";"31"
"América do Sul";"Colômbia";"Bahia";"Março";"25"
"América do Sul";"Colômbia";"Bahia";"Abril";"26"
"América do Sul";"Colômbia";"Bahia";"Maio";"16"
"América do Sul";"Colômbia";"Bahia";"Junho";"0"
"América do Sul";"Colômbia";"Bahia";"Julho";"23"
"América do Sul";"Colômbia";"Bahia";"Agosto";"22"
"América do Sul";"Colômbia";"Bahia";"Setembro";"33"
"América do Sul";"Colômbia";"Bahia";"Outubro";"27"
"América do Sul";"Colômbia";"Bahia";"Novembro";"25"
"América do Sul";"Colômbia";"Bahia";"Dezembro";"35"
"América do Sul";"Colômbia";"Ceará";"Janeiro";"193"
"América do Sul";"Colômbia";"Ceará";"Fevereiro";"187"
"América do Sul";"Colômbia";"Ceará";"Março";"149"
"América do Sul";"Colômbia";"Ceará";"Abril";"121"
"América do Sul";"Colômbia";"Ceará";"Maio";"107"
"América do Sul";"Colômbia";"Ceará";"Junho";"148"
"América do Sul";"Colômbia";"Ceará";"Julho";"303"
"América do Sul";"Colômbia";"Ceará";"Agosto";"257"
"América do Sul";"Colômbia";"Ceará";"Setembro";"189"
"América do Sul";"Colômbia";"Ceará";"Outubro";"276"
"América do Sul";"Colômbia";"Ceará";"Novembro";"335"
"América do Sul";"Colômbia";"Ceará";"Dezembro";"327"
"América do Sul";"Colômbia";"Distrito Federal";"Janeiro";"168"
"América do Sul";"Colômbia";"Distrito Federal";"Fevereiro";"159"
"América do Sul";"Colômbia";"Distrito Federal";"Março";"169"
"América do Sul";"Colômbia";"Distrito Federal";"Abril";"114"
"América do Sul";"Colômbia";"Distrito Federal";"Maio";"98"
"América do Sul";"Colômbia";"Distrito Federal";"Junho";"98"
"América do Sul";"Colômbia";"Distrito Federal";"Julho";"111"
"América do Sul";"Colômbia";"Distrito Federal";"Agosto";"119"
"América do Sul";"Colômbia";"Distrito Federal";"Setembro";"116"
"América do Sul";"Colômbia";"Distrito Federal";"Outubro";"130"
"América do Sul";"Colômbia";"Distrito Federal";"Novembro";"124"
"América do Sul";"Colômbia";"Distrito Federal";"Dezembro";"136"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Janeiro";"92"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Fevereiro";"53"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Março";"39"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Abril";"43"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Maio";"37"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Junho";"32"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Julho";"51"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Agosto";"47"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Setembro";"48"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Outubro";"43"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Novembro";"44"
"América do Sul";"Colômbia";"Mato Grosso do Sul";"Dezembro";"91"
"América do Sul";"Colômbia";"Minas Gerais";"Janeiro";"35"
"América do Sul";"Colômbia";"Minas Gerais";"Fevereiro";"45"
"América do Sul";"Colômbia";"Minas Gerais";"Março";"135"
"América do Sul";"Colômbia";"Minas Gerais";"Abril";"119"
"América do Sul";"Colômbia";"Minas Gerais";"Maio";"79"
"América do Sul";"Colômbia";"Minas Gerais";"Junho";"76"
"América do Sul";"Colômbia";"Minas Gerais";"Julho";"248"
"América do Sul";"Colômbia";"Minas Gerais";"Agosto";"188"
"América do Sul";"Colômbia";"Minas Gerais";"Setembro";"181"
"América do Sul";"Colômbia";"Minas Gerais";"Outubro";"177"
"América do Sul";"Colômbia";"Minas Gerais";"Novembro";"227"
"América do Sul";"Colômbia";"Minas Gerais";"Dezembro";"347"
"América do Sul";"Colômbia";"Pará";"Janeiro";"4"
"América do Sul";"Colômbia";"Pará";"Fevereiro";"5"
"América do Sul";"Colômbia";"Pará";"Março";"4"
"América do Sul";"Colômbia";"Pará";"Abril";"7"
"América do Sul";"Colômbia";"Pará";"Maio";"4"
"América do Sul";"Colômbia";"Pará";"Junho";"4"
"América do Sul";"Colômbia";"Pará";"Julho";"9"
"América do Sul";"Colômbia";"Pará";"Agosto";"8"
"América do Sul";"Colômbia";"Pará";"Setembro";"8"
"América do Sul";"Colômbia";"Pará";"Outubro";"6"
"América do Sul";"Colômbia";"Pará";"Novembro";"5"
"América do Sul";"Colômbia";"Pará";"Dezembro";"7"
"América do Sul";"Colômbia";"Paraná";"Janeiro";"1.768"
"América do Sul";"Colômbia";"Paraná";"Fevereiro";"1.185"
"América do Sul";"Colômbia";"Paraná";"Março";"739"
"América do Sul";"Colômbia";"Paraná";"Abril";"788"
"América do Sul";"Colômbia";"Paraná";"Maio";"502"
"América do Sul";"Colômbia";"Paraná";"Junho";"428"
"América do Sul";"Colômbia";"Paraná";"Julho";"820"
"América do Sul";"Colômbia";"Paraná";"Agosto";"625"
"América do Sul";"Colômbia";"Paraná";"Setembro";"662"
"América do Sul";"Colômbia";"Paraná";"Outubro";"695"
"América do Sul";"Colômbia";"Paraná";"Novembro";"769"
"América do Sul";"Colômbia";"Paraná";"Dezembro";"1.152"
"América do Sul";"Colômbia";"Pernambuco";"Janeiro";"32"
"América do Sul";"Colômbia";"Pernambuco";"Fevereiro";"34"
"América do Sul";"Colômbia";"Pernambuco";"Março";"33"
"América do Sul";"Colômbia";"Pernambuco";"Abril";"28"
"América do Sul";"Colômbia";"Pernambuco";"Maio";"20"
"América do Sul";"Colômbia";"Pernambuco";"Junho";"20"
"América do Sul";"Colômbia";"Pernambuco";"Julho";"37"
"América do Sul";"Colômbia";"Pernambuco";"Agosto";"33"
"América do Sul";"Colômbia";"Pernambuco";"Setembro";"33"
"América do Sul";"Colômbia";"Pernambuco";"Outubro";"38"
"América do Sul";"Colômbia";"Pernambuco";"Novembro";"44"
"América do Sul";"Colômbia";"Pernambuco";"Dezembro";"64"
"América do Sul";"Colômbia";"Rio de Janeiro";"Janeiro";"3.588"
"América do Sul";"Colômbia";"Rio de Janeiro";"Fevereiro";"3.620"
"América do Sul";"Colômbia";"Rio de Janeiro";"Março";"3.064"
"América do Sul";"Colômbia";"Rio de Janeiro";"Abril";"2.738"
"América do Sul";"Colômbia";"Rio de Janeiro";"Maio";"2.117"
"América do Sul";"Colômbia";"Rio de Janeiro";"Junho";"1.733"
"América do Sul";"Colômbia";"Rio de Janeiro";"Julho";"2.557"
"América do Sul";"Colômbia";"Rio de Janeiro";"Agosto";"2.362"
"América do Sul";"Colômbia";"Rio de Janeiro";"Setembro";"2.419"
"América do Sul";"Colômbia";"Rio de Janeiro";"Outubro";"2.747"
"América do Sul";"Colômbia";"Rio de Janeiro";"Novembro";"3.052"
"América do Sul";"Colômbia";"Rio de Janeiro";"Dezembro";"3.772"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Janeiro";"1"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Fevereiro";"0"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Março";"0"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Abril";"1"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Maio";"0"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Junho";"0"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Julho";"0"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Agosto";"0"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Setembro";"0"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Outubro";"0"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Novembro";"0"
"América do Sul";"Colômbia";"Rio Grande do Norte";"Dezembro";"0"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Janeiro";"564"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Fevereiro";"420"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Março";"309"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Abril";"279"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Maio";"184"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Junho";"168"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Julho";"215"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Agosto";"231"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Setembro";"220"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Outubro";"211"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Novembro";"316"
"América do Sul";"Colômbia";"Rio Grande do Sul";"Dezembro";"374"
"América do Sul";"Colômbia";"Roraima";"Janeiro";"42"
"América do Sul";"Colômbia";"Roraima";"Fevereiro";"41"
"América do Sul";"Colômbia";"Roraima";"Março";"42"
"América do Sul";"Colômbia";"Roraima";"Abril";"51"
"América do Sul";"Colômbia";"Roraima";"Maio";"46"
"América do Sul";"Colômbia";"Roraima";"Junho";"46"
"América do Sul";"Colômbia";"Roraima";"Julho";"65"
"América do Sul";"Colômbia";"Roraima";"Agosto";"90"
"América do Sul";"Colômbia";"Roraima";"Setembro";"77"
"América do Sul";"Colômbia";"Roraima";"Outubro";"85"
"América do Sul";"Colômbia";"Roraima";"Novembro";"104"
"América do Sul";"Colômbia";"Roraima";"Dezembro";"100"
"América do Sul";"Colômbia";"Santa Catarina";"Janeiro";"79"
"América do Sul";"Colômbia";"Santa Catarina";"Fevereiro";"61"
"América do Sul";"Colômbia";"Santa Catarina";"Março";"25"
"América do Sul";"Colômbia";"Santa Catarina";"Abril";"11"
"América do Sul";"Colômbia";"Santa Catarina";"Maio";"1"
"América do Sul";"Colômbia";"Santa Catarina";"Junho";"2"
"América do Sul";"Colômbia";"Santa Catarina";"Julho";"4"
"América do Sul";"Colômbia";"Santa Catarina";"Agosto";"3"
"América do Sul";"Colômbia";"Santa Catarina";"Setembro";"6"
"América do Sul";"Colômbia";"Santa Catarina";"Outubro";"6"
"América do Sul";"Colômbia";"Santa Catarina";"Novembro";"8"
"América do Sul";"Colômbia";"Santa Catarina";"Dezembro";"53"
"América do Sul";"Colômbia";"São Paulo";"Janeiro";"6.460"
"América do Sul";"Colômbia";"São Paulo";"Fevereiro";"7.221"
"América do Sul";"Colômbia";"São Paulo";"Março";"7.506"
"América do Sul";"Colômbia";"São Paulo";"Abril";"6.452"
"América do Sul";"Colômbia";"São Paulo";"Maio";"5.991"
"América do Sul";"Colômbia";"São Paulo";"Junho";"5.745"
"América do Sul";"Colômbia";"São Paulo";"Julho";"7.134"
"América do Sul";"Colômbia";"São Paulo";"Agosto";"6.364"
"América do Sul";"Colômbia";"São Paulo";"Setembro";"6.215"
"América do Sul";"Colômbia";"São Paulo";"Outubro";"6.488"
"América do Sul";"Colômbia";"São Paulo";"Novembro";"6.714"
"América do Sul";"Colômbia";"São Paulo";"Dezembro";"7.342"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Janeiro";"7"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Fevereiro";"6"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Março";"5"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Abril";"6"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Maio";"5"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Junho";"6"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Julho";"9"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Agosto";"6"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Setembro";"7"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Outubro";"7"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Novembro";"6"
"América do Sul";"Colômbia";"Outras Unidades da Federação";"Dezembro";"10"
"América do Sul";"Equador";"Acre";"Janeiro";"16"
"América do Sul";"Equador";"Acre";"Fevereiro";"14"
"América do Sul";"Equador";"Acre";"Março";"9"
"América do Sul";"Equador";"Acre";"Abril";"13"
"América do Sul";"Equador";"Acre";"Maio";"9"
"América do Sul";"Equador";"Acre";"Junho";"10"
"América do Sul";"Equador";"Acre";"Julho";"19"
"América do Sul";"Equador";"Acre";"Agosto";"14"
"América do Sul";"Equador";"Acre";"Setembro";"11"
"América do Sul";"Equador";"Acre";"Outubro";"13"
"América do Sul";"Equador";"Acre";"Novembro";"11"
"América do Sul";"Equador";"Acre";"Dezembro";"18"
"América do Sul";"Equador";"Amapá";"Janeiro";"0"
"América do Sul";"Equador";"Amapá";"Fevereiro";"0"
"América do Sul";"Equador";"Amapá";"Março";"1"
"América do Sul";"Equador";"Amapá";"Abril";"0"
"América do Sul";"Equador";"Amapá";"Maio";"0"
"América do Sul";"Equador";"Amapá";"Junho";"0"
"América do Sul";"Equador";"Amapá";"Julho";"0"
"América do Sul";"Equador";"Amapá";"Agosto";"0"
"América do Sul";"Equador";"Amapá";"Setembro";"0"
"América do Sul";"Equador";"Amapá";"Outubro";"0"
"América do Sul";"Equador";"Amapá";"Novembro";"1"
"América do Sul";"Equador";"Amapá";"Dezembro";"1"
"América do Sul";"Equador";"Amazonas";"Janeiro";"12"
"América do Sul";"Equador";"Amazonas";"Fevereiro";"12"
"América do Sul";"Equador";"Amazonas";"Março";"11"
"América do Sul";"Equador";"Amazonas";"Abril";"10"
"América do Sul";"Equador";"Amazonas";"Maio";"12"
"América do Sul";"Equador";"Amazonas";"Junho";"14"
"América do Sul";"Equador";"Amazonas";"Julho";"16"
"América do Sul";"Equador";"Amazonas";"Agosto";"17"
"América do Sul";"Equador";"Amazonas";"Setembro";"15"
"América do Sul";"Equador";"Amazonas";"Outubro";"17"
"América do Sul";"Equador";"Amazonas";"Novembro";"15"
"América do Sul";"Equador";"Amazonas";"Dezembro";"16"
"América do Sul";"Equador";"Bahia";"Janeiro";"1"
"América do Sul";"Equador";"Bahia";"Fevereiro";"1"
"América do Sul";"Equador";"Bahia";"Março";"0"
"América do Sul";"Equador";"Bahia";"Abril";"1"
"América do Sul";"Equador";"Bahia";"Maio";"1"
"América do Sul";"Equador";"Bahia";"Junho";"1"
"América do Sul";"Equador";"Bahia";"Julho";"0"
"América do Sul";"Equador";"Bahia";"Agosto";"1"
"América do Sul";"Equador";"Bahia";"Setembro";"1"
"América do Sul";"Equador";"Bahia";"Outubro";"1"
"América do Sul";"Equador";"Bahia";"Novembro";"1"
"América do Sul";"Equador";"Bahia";"Dezembro";"1"
"América do Sul";"Equador";"Ceará";"Janeiro";"3"
"América do Sul";"Equador";"Ceará";"Fevereiro";"0"
"América do Sul";"Equador";"Ceará";"Março";"3"
"América do Sul";"Equador";"Ceará";"Abril";"2"
"América do Sul";"Equador";"Ceará";"Maio";"2"
"América do Sul";"Equador";"Ceará";"Junho";"3"
